0
0.171916334
0.112524355
0.010417899
-0.08639802
-0.330472882
-0.238477625
-0.38162028
-0.153686593
-0.186548952
-0.08313971
-0.056656758
-0.284882802
-0.396864966
-0.568987962
-0.727763108
-0.850963122
-0.978545665
-1.302052026
0.488821831
